brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness,current_source
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,2N1 Desert Beige (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309420sw?$50px$,2N1 Desert Beige (neutral undertone rosy & golden),Desert Beige,2N1,RGB,#D9B386,32.53012048,0.522012579,0.688235294,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,2W1 Dawn (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309431sw?$50px$,2W1 Dawn (warm undertone golden),Dawn,2W1,RGB,#D6AB73,33.93939394,0.546961326,0.645098039,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,2N2 Buff (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2525833sw?$50px$,2N2 Buff (neutral undertone rosy & golden),Buff,2N2,RGB,#D0A26E,31.83673469,0.510416667,0.623529412,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,2W2 Rattan (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309442sw?$50px$,2W2 Rattan (warm undertone golden),Rattan,2W2,RGB,#C8A264,37.2,0.476190476,0.588235294,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,2C3 Fresco (cool undertone rosy),https://images.ulta.com/is/image/Ulta/2309414sw?$50px$,2C3 Fresco (cool undertone rosy),Fresco,2C3,RGB,#C0A075,34.4,0.373134328,0.605882353,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,2C4 Ivory Rose (light medium w/ cool rosy undertones),https://images.ulta.com/is/image/Ulta/2531243sw?$50px$,2C4 Ivory Rose (light medium w/ cool rosy undertones),Ivory Rose,2C4,RGB,#C39571,26.34146341,0.405940594,0.603921569,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,3C1 Dusk (cool undertone rosy),https://images.ulta.com/is/image/Ulta/2309424sw?$50px$,3C1 Dusk (cool undertone rosy),Dusk,3C1,RGB,#B08E63,33.50649351,0.327659574,0.539215686,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,3N1 Ivory Beige (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309417sw?$50px$,3N1 Ivory Beige (neutral undertone rosy & golden),Ivory Beige,3N1,RGB,#B28B54,35.10638298,0.379032258,0.51372549,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,3W1 Tawny (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309426sw?$50px$,3W1 Tawny (warm undertone golden),Tawny,3W1,RGB,#C9A267,36.12244898,0.475728155,0.596078431,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,3W1.5 Fawn (warm undertone golden),https://images.ulta.com/is/image/Ulta/2525834sw?$50px$,3W1.5 Fawn (warm undertone golden),Fawn,3W1.5,RGB,#C49059,30.8411215,0.475555556,0.558823529,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,3C2 Pebble (cool undertone rosy),https://images.ulta.com/is/image/Ulta/2309415sw?$50px$,3C2 Pebble (cool undertone rosy),Pebble,3C2,RGB,#B69262,34.28571429,0.365217391,0.549019608,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,3N2 Wheat (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309427sw?$50px$,3N2 Wheat (neutral undertone rosy & golden),Wheat,3N2,RGB,#BD9F7A,33.13432836,0.336683417,0.609803922,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,3W2 Cashew (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309443sw?$50px$,3W2 Cashew (warm undertone golden),Cashew,3W2,RGB,#C19B55,38.88888889,0.465517241,0.545098039,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,"3C3 Sandbar (medium w/ cool, rosy-beige undertones) OUT OF STOCK",https://images.ulta.com/is/image/Ulta/2531244sw?$50px$,"3C3 Sandbar (medium w/ cool, rosy-beige undertones)",Sandbar,3C3,RGB,#BE864A,31.03448276,0.471544715,0.517647059,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4C1 Outdoor Beige (medium tan w/ cool rosy undertones),https://images.ulta.com/is/image/Ulta/2531245sw?$50px$,4C1 Outdoor Beige (medium tan w/ cool rosy undertones),Outdoor Beige,4C1,RGB,#D5A287,20.76923077,0.481481481,0.682352941,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4N1 Shell Beige (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309416sw?$50px$,4N1 Shell Beige (neutral undertone rosy & golden),Shell Beige,4N1,RGB,#A17C47,35.33333333,0.387931034,0.454901961,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4W1 Honey Bronze (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309445sw?$50px$,4W1 Honey Bronze (warm undertone golden),Honey Bronze,4W1,RGB,#C3965B,34.03846154,0.464285714,0.560784314,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4C2 Auburn (medium tan w/ cool red undertones),https://images.ulta.com/is/image/Ulta/2532223sw?$50px$,4C2 Auburn (medium tan w/ cool red undertones),Auburn,4C2,RGB,#AC6F38,28.44827586,0.50877193,0.447058824,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4N2 Spiced Sand (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309444sw?$50px$,4N2 Spiced Sand (neutral undertone rosy & golden),Spiced Sand,4N2,RGB,#B18A49,37.5,0.416,0.490196078,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4W2 Toasty Toffee (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309446sw?$50px$,4W2 Toasty Toffee (warm undertone golden),Toasty Toffee,4W2,RGB,#B68F4C,37.9245283,0.420634921,0.505882353,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4C3 Soft Tan (cool undertone rosy),https://images.ulta.com/is/image/Ulta/2309428sw?$50px$,4C3 Soft Tan (cool undertone rosy),Soft Tan,4C3,RGB,#B78A51,33.52941176,0.414634146,0.517647059,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4N3 Maple Sugar (medium tan w/ neutral red undertones),https://images.ulta.com/is/image/Ulta/2532222sw?$50px$,4N3 Maple Sugar (medium tan w/ neutral red undertones),Maple Sugar,4N3,RGB,#C69051,32.30769231,0.506493506,0.547058824,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,4W3 Henna (medium tan w/ warm red undertones),https://images.ulta.com/is/image/Ulta/2532224sw?$50px$,4W3 Henna (medium tan w/ warm red undertones),Henna,4W3,RGB,#AA7D49,32.16494845,0.399176955,0.476470588,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,"4W4 Hazel (medium tan w/ warm, golden-olive undertones)",https://images.ulta.com/is/image/Ulta/2532225sw?$50px$,"4W4 Hazel (medium tan w/ warm, golden-olive undertones)",Hazel,4W4,RGB,#CC9449,34.35114504,0.56223176,0.543137255,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,5C1 Rich Chestnut (cool undertone rosy),https://images.ulta.com/is/image/Ulta/2309434sw?$50px$,5C1 Rich Chestnut (cool undertone rosy),Rich Chestnut,5C1,RGB,#946737,30.96774194,0.458128079,0.398039216,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,5N1 Rich Ginger (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309421sw?$50px$,5N1 Rich Ginger (neutral undertone rosy & golden),Rich Ginger,5N1,RGB,#966936,31.875,0.470588235,0.4,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,5W1 Bronze (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309430sw?$50px$,5W1 Bronze (warm undertone golden),Bronze,5W1,RGB,#B98C4B,35.45454545,0.44,0.509803922,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,"5N1.5 Maple (deep w/ neutral, golden-red undertones)",https://images.ulta.com/is/image/Ulta/2532227sw?$50px$,"5N1.5 Maple (deep w/ neutral, golden-red undertones)",Maple,5N1.5,RGB,#A76834,27.13043478,0.525114155,0.429411765,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,5W1.5 Cinnamon (warm undertone golden - online only),https://images.ulta.com/is/image/Ulta/2525835sw?$50px$,5W1.5 Cinnamon (warm undertone golden - online only),Cinnamon,5W1.5,RGB,#BA7F45,29.74358974,0.458823529,0.5,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,5C2 Sepia (deep w/ cool red undertones),https://images.ulta.com/is/image/Ulta/2532228sw?$50px$,5C2 Sepia (deep w/ cool red undertones),Sepia,5C2,RGB,#C78848,30.23622047,0.531380753,0.531372549,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,5N2 Amber Honey (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309447sw?$50px$,5N2 Amber Honey (neutral undertone rosy & golden),Amber Honey,5N2,RGB,#89632E,34.94505495,0.49726776,0.358823529,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,5W2 Rich Caramel (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309436sw?$50px$,5W2 Rich Caramel (warm undertone golden),Rich Caramel,5W2,RGB,#B08146,33.39622642,0.430894309,0.482352941,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,6C1 Rich Cocoa (cool undertone rosy),https://images.ulta.com/is/image/Ulta/2309435sw?$50px$,6C1 Rich Cocoa (cool undertone rosy),Rich Cocoa,6C1,RGB,#916837,32.66666667,0.45,0.392156863,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,6N1 Mocha (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309449sw?$50px$,6N1 Mocha (neutral undertone rosy & golden),Mocha,6N1,RGB,#915E39,25.22727273,0.435643564,0.396078431,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,6W1 Sandalwood (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309448sw?$50px$,6W1 Sandalwood (warm undertone golden),Sandalwood,6W1,RGB,#8E663A,31.42857143,0.42,0.392156863,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,6C2 Pecan (cool undertone rosy),https://images.ulta.com/is/image/Ulta/2309451sw?$50px$,6C2 Pecan (cool undertone rosy),Pecan,6C2,RGB,#87522E,24.26966292,0.491712707,0.354901961,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,6N2 Truffle (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309455sw?$50px$,6N2 Truffle (neutral undertone rosy & golden),Truffle,6N2,RGB,#8A5E2C,31.91489362,0.516483516,0.356862745,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,6W2 Nutmeg (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309450sw?$50px$,6W2 Nutmeg (warm undertone golden),Nutmeg,6W2,RGB,#915C31,26.875,0.494845361,0.380392157,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,7C1 Rich Mahogany (cool undertone rosy),https://images.ulta.com/is/image/Ulta/2309456sw?$50px$,7C1 Rich Mahogany (cool undertone rosy),Rich Mahogany,7C1,RGB,#794829,23.25,0.49382716,0.317647059,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,7N1 Deep Amber (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309453sw?$50px$,7N1 Deep Amber (neutral undertone rosy & golden),Deep Amber,7N1,RGB,#744C30,24.70588235,0.414634146,0.321568627,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,7W1 Deep Spice (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309452sw?$50px$,7W1 Deep Spice (warm undertone golden),Deep Spice,7W1,RGB,#7F5533,26.84210526,0.426966292,0.349019608,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,"7C2 Sienna (extra deep w/ cool, rich-red undertones)",https://images.ulta.com/is/image/Ulta/2532229sw?$50px$,"7C2 Sienna (extra deep w/ cool, rich-red undertones)",Sienna,7C2,RGB,#824F1F,29.09090909,0.614906832,0.315686275,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,8C1 Rich Java (deepest w/ cool brown undertones),https://images.ulta.com/is/image/Ulta/2532230sw?$50px$,8C1 Rich Java (deepest w/ cool brown undertones),Rich Java,8C1,RGB,#6C422E,19.35483871,0.402597403,0.301960784,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,8N1 Espresso (neutral undertone rosy & golden),https://images.ulta.com/is/image/Ulta/2309454sw?$50px$,8N1 Espresso (neutral undertone rosy & golden),Espresso,8N1,RGB,#623C26,22,0.441176471,0.266666667,https://media.ulta.com/i/ulta/2309420?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Sand Beige 127  selected,https://images.ulta.com/is/image/Ulta/2537853sw?$tn$,Sand Beige 127,Sand Beige,127,RGB,#ECBE8B,31.54639175,0.718518519,0.735294118,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Fair Porcelain 102,https://images.ulta.com/is/image/Ulta/2519478sw?$50px$,Fair Porcelain 102,Fair Porcelain,102,RGB,#EFE1D2,31.03448276,0.475409836,0.880392157,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Porcelain 110,https://images.ulta.com/is/image/Ulta/2519505sw?$50px$,Porcelain 110,Porcelain,110,RGB,#E8CEB3,30.56603774,0.535353535,0.805882353,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Natural Ivory 112,https://images.ulta.com/is/image/Ulta/2519477sw?$50px$,Natural Ivory 112,Natural Ivory,112,RGB,#DEC6AD,30.6122449,0.426086957,0.774509804,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Classic Ivory 120,https://images.ulta.com/is/image/Ulta/2519481sw?$50px$,Classic Ivory 120,Classic Ivory,120,RGB,#E0BD9B,29.56521739,0.526717557,0.743137255,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Warm Nude 128,https://images.ulta.com/is/image/Ulta/2519494sw?$50px$,Warm Nude 128,Warm Nude,128,RGB,#D6B793,32.23880597,0.44966443,0.707843137,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Buff Beige 130,https://images.ulta.com/is/image/Ulta/2519480sw?$50px$,Buff Beige 130,Buff Beige,130,RGB,#CAA183,25.35211268,0.401129944,0.652941176,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Natural Beige 220,https://images.ulta.com/is/image/Ulta/2519487sw?$50px$,Natural Beige 220,Natural Beige,220,RGB,#C4A682,32.72727273,0.358695652,0.639215686,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Sun Beige 310,https://images.ulta.com/is/image/Ulta/2519493sw?$50px$,Sun Beige 310,Sun Beige,310,RGB,#CEA786,27.5,0.423529412,0.666666667,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Golden 312,https://images.ulta.com/is/image/Ulta/2519486sw?$50px$,Golden 312,Golden,312,RGB,#C69A76,27,0.412371134,0.619607843,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Honey 320,https://images.ulta.com/is/image/Ulta/2519503sw?$50px$,Honey 320,Honey,320,RGB,#C69475,22.96296296,0.415384615,0.617647059,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Toffee 330 OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2519508sw?$50px$,Toffee 330,Toffee,330,RGB,#B1805F,24.14634146,0.344537815,0.533333333,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Coconut 355,https://images.ulta.com/is/image/Ulta/2519500sw?$50px$,Coconut 355,Coconut,355,RGB,#935F3F,22.85714286,0.4,0.411764706,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Mocha 360 OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2519507sw?$50px$,Mocha 360,Mocha,360,RGB,#775039,22.25806452,0.352272727,0.345098039,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Fairy Ivory 105,https://images.ulta.com/is/image/Ulta/2528730sw?$50px$,Fairy Ivory 105,Fairy Ivory,105,RGB,#E1C3AB,26.66666667,0.473684211,0.776470588,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Ivory 115,https://images.ulta.com/is/image/Ulta/2528731sw?$50px$,Ivory 115,Ivory,115,RGB,#E5C3A9,26,0.535714286,0.780392157,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Light Beige 118,https://images.ulta.com/is/image/Ulta/2528735sw?$50px$,Light Beige 118,Light Beige,118,RGB,#DEC19F,32.38095238,0.488372093,0.747058824,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Golden Caramel 332,https://images.ulta.com/is/image/Ulta/2528736sw?$50px$,Golden Caramel 332,Golden Caramel,332,RGB,#BF9E73,33.94736842,0.37254902,0.6,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Cappuccino 340 OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2528737sw?$50px$,Cappuccino 340,Cappuccino,340,RGB,#A16D3A,29.70873786,0.470319635,0.429411765,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Deep Bronze 370 OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2528724sw?$50px$,Deep Bronze 370,Deep Bronze,370,RGB,#67442E,23.15789474,0.382550336,0.292156863,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Java 375,https://images.ulta.com/is/image/Ulta/2528738sw?$50px$,Java 375,Java,375,RGB,#5D4233,21.42857143,0.291666667,0.282352941,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Nude Beige 125,https://images.ulta.com/is/image/Ulta/2537845sw?$50px$,Nude Beige 125,Nude Beige,125,RGB,#E3B791,27.80487805,0.594202899,0.729411765,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,Light Tan 140,https://images.ulta.com/is/image/Ulta/2537850sw?$50px$,Light Tan 140,Light Tan,140,RGB,#E9C797,35.12195122,0.650793651,0.752941176,https://media.ulta.com/i/ulta/2519481?w=720&h=720&fmt=png
L'Oréal,Infallible Fresh Wear 24HR Foundation,https://www.ulta.com/infallible-fresh-wear-24hr-foundation?productId=pimprod2002481,Pearl  selected,https://images.ulta.com/is/image/Ulta/2538150sw?$tn$,Pearl,Pearl,,RGB,#FBEBDA,30.90909091,0.804878049,0.919607843,https://media.ulta.com/i/ulta/2538170?w=720&h=720&fmt=png
L'Oréal,Infallible Fresh Wear 24HR Foundation,https://www.ulta.com/infallible-fresh-wear-24hr-foundation?productId=pimprod2002481,Snow,https://images.ulta.com/is/image/Ulta/2558073sw?$50px$,Snow,Snow,,RGB,#FDF2E2,35.55555556,0.870967742,0.939215686,https://media.ulta.com/i/ulta/2538170?w=720&h=720&fmt=png
